id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365
70095,Private Bedroom in Large NYC Apartment,353965,Mary And Geoff,Manhattan,Inwood,Private room,90,2,120,1.27,132
70128,"Large, Sunny Room East Village NYC",354330,Eyal,Manhattan,East Village,Private room,65,3,52,0.63,5
70609,Great Large 3 BR/2 Bath Duplex with Private Patio!,72062,Bruce,Manhattan,East Village,Entire home/apt,500,2,48,0.48,297
71010,All That Jazz. Uptown style on Sugar Hill.,361855,Kurt,Manhattan,Washington Heights,Entire home/apt,250,3,32,0.43,276
71384,Gigantic Private Brooklyn Loft!,365153,Ben,Brooklyn,Greenpoint,Entire home/apt,229,1,50,0.5,188
72190,1BR: See Central Park from Terrace!,373085,Hudson,Manhattan,Upper West Side,Entire home/apt,110,13,38,0.39,0
72265,Private room in cozy Greenpoint,340692,Vanessa,Brooklyn,Greenpoint,Private room,59,3,29,0.36,15
74073,Food & Music Dream Apartment in Williamsburg,211877,Daniel,Brooklyn,Williamsburg,Entire home/apt,195,4,59,0.6,71
74240,French Garden cottage off Bedford,389924,Patty,Brooklyn,Williamsburg,Entire home/apt,169,1,68,0.67,215
74333,Alcove Studio w/ outdoor Patio Deck,331328,Amir,Manhattan,East Harlem,Entire home/apt,113,14,26,0.27,253
74404,Luxury 3 bed/ 2 bath apt in Harlem w/ terrace,391325,G & S,Manhattan,Harlem,Entire home/apt,250,14,31,0.31,78
74680,One Bedroom Mini studio - Free WIFI,265109,Nazleen,Queens,Astoria,Entire home/apt,115,2,198,2.01,257
75193,BROOKLYN > Guest Room w/ King Bed in Williamsburg,308875,Scott,Brooklyn,Williamsburg,Private room,69,2,220,2.17,8
75635,Bright Cozy Chinatown Studio Apt.,401696,Patricia,Manhattan,Lower East Side,Entire home/apt,150,3,286,2.81,191
76761,Eveland the Place to Stay & Enjoy a 5-⭐️ 2bdrm,118971,Evelyn,Brooklyn,South Slope,Entire home/apt,169,2,398,3.97,182
77765,Superior @ Box House,417504,The Box House Hotel,Brooklyn,Greenpoint,Private room,179,3,36,0.36,79
77936,Hells Kitchen Garden of Eden,134355,Moss Owen,Manhattan,Hell's Kitchen,Private room,150,3,36,0.36,49
79067,Lovely 3 bedroom in Italianate Brownstone w/garden,425506,Bliss,Brooklyn,Clinton Hill,Entire home/apt,350,6,14,0.3,156
79782,"Williamsburg HUGE, PRIVATE BATH - Next to Train!",430188,Pam,Brooklyn,Williamsburg,Private room,120,14,76,0.76,343
80493,Cozy room in East Village with AC,434987,Jennifer,Manhattan,East Village,Private room,71,2,182,1.81,200
82549,Columbia Castle in Brooklyn Heights,448312,Christopher,Brooklyn,Brooklyn Heights,Private room,100,3,66,0.68,0
82550,Columbia Castle 2 BR,448312,Christopher,Brooklyn,Brooklyn Heights,Entire home/apt,200,3,80,0.85,106
82638,"Charming Artist's Flat, East Village",449787,Sarah,Manhattan,East Village,Entire home/apt,169,4,240,2.4,276
82928,BEAUTIFUL 2 BEDROOM APARTMENT,451545,Ruthven,Brooklyn,Bedford-Stuyvesant,Entire home/apt,185,3,46,1.07,248
83243,Brooklyn Cove Studio Apt w/ Garden!!,453519,Julian,Brooklyn,Bushwick,Entire home/apt,65,2,228,2.27,194
83847,East Village Designer's 1-BR APT,410094,Yvette,Manhattan,East Village,Entire home/apt,225,2,33,0.33,0
84010,Superior @ Box House,417504,The Box House Hotel,Brooklyn,Greenpoint,Private room,179,3,13,0.14,81
84659,Large Studio--Heart of East Village,462776,Kyle,Manhattan,East Village,Entire home/apt,139,1,388,3.88,142
84905,Huge.Bright.Clean.Safe. Private Room,464506,Ange,Manhattan,Two Bridges,Private room,95,3,223,2.22,60
86215,MODERN SPACIOUS 2 BR APT DOWNTOWN MANHATTAN,327900,T,Manhattan,Lower East Side,Entire home/apt,150,2,151,1.51,52
89621,"WONDERFUL, COMFORTABLE STUDIO",209460,Marylyn,Brooklyn,Bedford-Stuyvesant,Entire home/apt,90,3,218,2.26,324
93313,MAISON DES SIRENES 2,25183,Nathalie,Brooklyn,Bedford-Stuyvesant,Entire home/apt,120,2,75,0.76,237
94035,"Modern, Safe, Clean, Bright Room in Astoria for 2",35375,Savannah,Queens,Astoria,Private room,80,1,42,1.21,365
94477,The Vernon On Greene,478395,Jason,Brooklyn,Bedford-Stuyvesant,Entire home/apt,175,2,370,3.74,204
94783,"Beautiful, Bright’s, Warm & Spacious 1.5BR Apt",473113,Keishera,Brooklyn,Crown Heights,Entire home/apt,120,5,104,1.04,272
95747,Lovely 1BR in Tree-lined WBurg,509341,Tessa,Brooklyn,Williamsburg,Entire home/apt,140,7,13,0.13,0
96471,"The Brooklyn Waverly, One Bedroom",116599,Sahr,Brooklyn,Clinton Hill,Private room,165,4,11,0.11,365
99070,Comfortable Cozy Space in El Barrio,522065,Liz And Melissa,Manhattan,East Harlem,Shared room,65,7,131,1.31,0
100002,"MANHATTAN Neat, Nice, Bright ROOM",523218,Giorgio,Manhattan,Washington Heights,Private room,67,2,136,1.37,296
100184,Bienvenue,526653,,Queens,Queens Village,Private room,50,1,43,0.45,88
100186,Large Brand New Park Slope 1BR,526805,Mi,Brooklyn,Gowanus,Entire home/apt,130,7,98,0.99,35
101053,Colorful Artistic Williamsburg Apt,530032,Lee And Tara,Brooklyn,Williamsburg,Private room,100,3,31,0.31,0
103161,Artsy TopFloor Apt in PRIME BEDFORD Williamsburg,465278,Ade,Brooklyn,Williamsburg,Entire home/apt,190,3,124,1.76,359
103806,BOHEMIAN EAST VILLAGE 2 BED HAVEN,251176,Jason,Manhattan,East Village,Entire home/apt,249,5,166,1.68,365
106363,Bright Room With A Great River View,551055,Alicia,Manhattan,Harlem,Private room,60,3,380,3.83,247
106647,Tree lined block modern apartment,552679,Olivia,Brooklyn,Bedford-Stuyvesant,Entire home/apt,135,2,86,0.87,102
107630,Sweet Historic Greenpoint Duplex,306739,Maya,Brooklyn,Greenpoint,Entire home/apt,175,3,248,2.53,274
107895,Riverside Charm with Fire Place,3088389,Kai,Manhattan,Upper West Side,Entire home/apt,120,5,49,0.56,201
112359,UES Quiet & Spacious 1 bdrm for 4,571952,Olivia,Manhattan,Upper East Side,Entire home/apt,225,2,56,0.57,312
112435,ALL ABOUT A VERY COMFORTABLE ROOM..,181376,Carol,Brooklyn,Fort Greene,Private room,95,2,163,1.66,331
113265,Brooklyn- Crown Heights Garden Apt.,314582,Anthony,Brooklyn,Crown Heights,Private room,55,2,247,2.51,275
113945,Cozy room in Time Square!,275582,Natalia,Manhattan,Hell's Kitchen,Private room,85,10,116,1.17,174
114123,Large Park Slope Townhouse Duplex,579495,Susi,Brooklyn,South Slope,Entire home/apt,199,14,27,0.28,223
114229,Lower East Side 2 Bedroom Apt,314941,Tony,Manhattan,Lower East Side,Entire home/apt,211,1,52,0.6,361
114969,"Manhattan Studio, Perfect Location",582598,Andrey,Manhattan,Midtown,Entire home/apt,145,6,39,0.4,0
115535,Sun-Drenched Hamilton Hts Jewel   ,567187,Jane,Manhattan,Harlem,Private room,65,14,35,0.35,283
115678,Your Stunning Vacation Apartment!,127772,Will,Manhattan,Harlem,Entire home/apt,99,1,320,3.23,220
115748,1 BDRM Apt-Weekend Sublease,585166,Lilly,Queens,Astoria,Entire home/apt,110,4,30,0.32,363
116940,ROOM WITH A  KITCHENETTE,209460,Marylyn,Brooklyn,Crown Heights,Entire home/apt,80,3,225,2.27,315
118061,Style in Stuyvesant Heights,2248897,Roberta,Brooklyn,Bedford-Stuyvesant,Entire home/apt,110,4,70,0.75,283
118430,Heart of Meatpacking & Chelsea,585458,Paul,Manhattan,Chelsea,Private room,290,2,35,0.36,20
120362,Williamsburg apartment right by the subway,138069,Itamar,Brooklyn,Williamsburg,Entire home/apt,190,4,50,0.51,331
121687,Spacious Brooklyn Loft - 2 Bedroom,262812,Vikram,Brooklyn,Williamsburg,Entire home/apt,200,2,29,0.31,36
121861,"Park Slope Apt:, Spacious 2 bedroom",611716,Elizabeth,Brooklyn,Park Slope,Entire home/apt,165,2,23,0.23,7
123784,NYC Studio for Rent in Townhouse,617990,Christopher,Manhattan,Harlem,Entire home/apt,110,2,142,1.44,301
125053,⚡Quiet Gem w/roof deck on NY's Hottest Street⚡,622460,Justin,Manhattan,East Village,Entire home/apt,395,2,70,0.73,170
125163,Authentic New York City Living ,622855,Rodney,Brooklyn,Bedford-Stuyvesant,Private room,99,2,38,0.54,307
125594,SUPER BIG AND COZY PRIVATE BEDROOM,308652,Antonín,Brooklyn,Kensington,Private room,39,1,82,0.94,365
126443,☆Massive DUPLEX☆ 2BR & 2BTH East Village 9+ Guests,627217,Seith,Manhattan,East Village,Entire home/apt,189,2,403,4.1,201
128975,City Room - Street View Apt,256161,Wayne,Manhattan,Harlem,Entire home/apt,122,1,116,1.18,271
131154,Cozy and Bright One Bedroom in BK,275563,Lauren,Brooklyn,Greenpoint,Entire home/apt,165,2,175,1.79,139
132516,Forest Hills Apt minutes to midtown Manhattan,85330,Jean,Queens,Forest Hills,Entire home/apt,97,3,28,1.21,209
132570,Spacious West Village 1 b/room King,651390,Catherine,Manhattan,West Village,Entire home/apt,170,4,24,0.25,0
132695,Perfect Williamsburg Summer Haven,507186,Holly,Brooklyn,Williamsburg,Entire home/apt,125,2,15,0.15,0
133025,Midtown cozy convenient,653405,Tracy,Manhattan,Murray Hill,Private room,130,4,105,1.07,193
134934,Prime Williamsburg Apartment,652842,Giovanni,Brooklyn,Williamsburg,Entire home/apt,225,10,22,0.38,52
135393,"Private, spacious room in Brooklyn",663764,Karen,Brooklyn,East Flatbush,Private room,50,2,263,2.69,136
135465,Garden apartment close to Manhattan,663879,Christopher,Brooklyn,Fort Greene,Entire home/apt,170,3,86,0.91,286
135706,The Ground Studio - West Side,665013,Jeff,Manhattan,Chelsea,Entire home/apt,132,4,10,0.1,0
136493,Stunning arty 3200sf 3FLR+3BR townhome w/terrace,663384,Irena,Brooklyn,Park Slope,Entire home/apt,250,7,18,0.21,18
140133,Truly Amazing Oasis In The City,622866,Daniel,Brooklyn,Williamsburg,Entire home/apt,249,3,150,1.55,277
140425,Holiday Time in NY - Oh My!!,683975,Ivy,Brooklyn,Crown Heights,Private room,79,2,115,1.18,0
140973,"East Village, King-Sized, Charmer",686147,Dave,Manhattan,East Village,Entire home/apt,185,2,69,0.71,233
141154,Affordable Furnished Apartment,686768,Mark,Brooklyn,Boerum Hill,Entire home/apt,120,3,232,2.41,221
141335,Architect's Brownstone,687361,Orna,Brooklyn,Park Slope,Entire home/apt,495,1,35,0.41,355
141890,LUXURY SOHO 2 Bedroom Apt ,689661,Allison,Manhattan,Nolita,Entire home/apt,375,3,18,0.21,0
141984,Charming Nolita Apartment!!,630453,Vanessa,Manhattan,Nolita,Entire home/apt,175,3,68,0.69,277
142069,"EAST VILLAGE STUDIO, sunny & quiet",277747,Josh,Manhattan,East Village,Entire home/apt,150,4,22,0.23,0
144087,LUXURY OF THE HORIZON,616825,Rinaldo,Manhattan,Harlem,Entire home/apt,259,8,17,0.17,343
144148,1 Bdrm in 4 Bdrm dupelx/roof deck,299755,Jonathan,Manhattan,East Village,Private room,96,1,34,0.58,0
146754,Three-bedroom house in a quiet neighborhood,709434,Meighan,Brooklyn,Windsor Terrace,Entire home/apt,250,4,52,0.72,188
147586,Beautiful Duplex w/Private Garden,709334,Julie,Manhattan,Harlem,Entire home/apt,295,2,74,0.76,264
148201,NYC - Sunny Greenwich Village 1br,715807,John,Manhattan,Greenwich Village,Entire home/apt,175,3,18,0.19,0
148259,Garage Designer Loft,716064,Mihalis,Brooklyn,Williamsburg,Entire home/apt,451,2,72,0.86,331
148825,Best City Area Columbia U Upper West Side C Park,718349,B.,Manhattan,Upper West Side,Entire home/apt,165,2,191,2.18,236
149777,Artsy 1 bedroom Apt. 20 min to 42nd Grand Central!,716306,"Dee, Dre & Mama Shelley",Bronx,Woodlawn,Entire home/apt,77,1,197,2.49,309
150804,Lower East Side 2 Bed Apt.,726333,Peter,Manhattan,Lower East Side,Entire home/apt,250,4,19,0.2,0
151199,Astoria-Private Home NYC-,722320,Gladys & Bob,Queens,Astoria,Entire home/apt,129,1,414,4.34,245
152078,CHARMING PRIVATE BEDROOM EAST VILLAGE,731904,Ewelina,Manhattan,East Village,Private room,95,7,25,0.3,359
152259,City Room - Semi Private Bedroom,256161,Wayne,Manhattan,Harlem,Private room,55,3,119,1.22,333
152263,Cozy apartment in a brownstone,732535,William,Manhattan,Harlem,Entire home/apt,300,2,203,2.14,258
153405,Greenpoint Spacious Loft,737585,Pat,Brooklyn,Greenpoint,Entire home/apt,125,2,104,1.09,22
153780,Private E. Village Townhouse Stay,739499,Donna,Manhattan,East Village,Private room,175,3,175,1.8,236
154934,Harlem/Hamilton Heights Cozy Room,745069,Kimberly,Manhattan,Harlem,Private room,75,3,38,0.42,365
158061,Hancock Town House!-Stuyvesant Mews,758441,Fred,Brooklyn,Bedford-Stuyvesant,Private room,165,1,27,0.28,311
158176,Entire Apt in Heart of Williamsburg,573065,Laura,Brooklyn,Williamsburg,Entire home/apt,165,5,117,1.28,23
158290,Clinton Hill + Free Coffee = #smile,759583,Pepe,Brooklyn,Clinton Hill,Private room,75,3,43,0.44,365
158955,PRIVATE and SUNNY Williamsburg Apt!,465589,Amia,Brooklyn,Williamsburg,Entire home/apt,139,2,385,4.0,222
159749,Purple Room for 2/3 in brownstone $1450 per month,54275,JT And Tiziana,Brooklyn,Bedford-Stuyvesant,Private room,88,1,64,0.68,238
159815,Red Room for two in Brownstone for $1355/mo,54275,JT And Tiziana,Brooklyn,Bedford-Stuyvesant,Private room,80,1,39,0.41,218
159913,"Chelsea living, 2BR best location",759883,Kaye,Manhattan,Chelsea,Private room,150,2,37,1.79,0
160609,LOCATION LOCATION LOCATION UWS 60's,769247,Ligia,Manhattan,Upper West Side,Entire home/apt,200,3,10,0.12,0
160994,In the heart of East Village,770831,James,Manhattan,East Village,Entire home/apt,200,2,103,1.08,235
161996,Manhattan Penthouse-Max.12 guests,1856604,"Robert ""Bob""",Manhattan,Harlem,Entire home/apt,295,3,227,2.33,247
162493,Prime Williamsburg 3 BR with Deck,776490,Andres,Brooklyn,Williamsburg,Entire home/apt,450,5,37,0.79,15
162508,Beautiful Brooklyn Oasis ,776645,Placid,Brooklyn,Crown Heights,Entire home/apt,130,2,29,0.35,119
163627,Blue Room in Awesome Artist's Apartment!,242506,Jsun,Brooklyn,Williamsburg,Private room,89,3,205,2.31,0
163809,Cool & Spacious Harlem Artist Flat,781647,Jorin,Manhattan,Harlem,Entire home/apt,198,5,42,0.44,234
163814,☆ STUDIO East Village ☆ Own bath! ☆ Sleeps 4 ☆,627217,Seith,Manhattan,East Village,Entire home/apt,99,2,280,2.92,257
163836,Greenpoint Loft / Le Chez Andrea,32169,Andrea,Brooklyn,Greenpoint,Private room,46,4,86,0.89,350
164989,"*SoHo: Clean, Safe, Private, Peaceful Bedroom (A)*",69439,Jade,Manhattan,SoHo,Private room,140,2,54,0.56,221
165461,Couldn't Be Closer To Columbia Uni2,867225,Rahul,Manhattan,Morningside Heights,Private room,75,5,57,0.59,201
166172,LG Private Room/Family Friendly,792159,Wanda,Brooklyn,Bushwick,Private room,60,3,480,6.7,0
166541,Spacious Quiet rm - 20mins to Midtown,793620,Yvette,Manhattan,Washington Heights,Private room,75,2,34,0.35,222
167222,CBG# 4Tiny room w/ huge window/AC,22486,Lisel,Brooklyn,Park Slope,Private room,60,1,20,0.21,258
167482,Charming upper west side apartment,789257,Barbara,Manhattan,Upper West Side,Entire home/apt,185,2,129,1.33,14
168084,Light-filled East Village Delight,800982,Chris,Manhattan,East Village,Entire home/apt,190,3,147,1.6,27
168546,Spacious Duplex in Brownstone!,803086,Benton,Manhattan,East Harlem,Entire home/apt,250,2,11,0.12,68
169002,Modern Space in Charming Pre-war,805344,Alec,Manhattan,Harlem,Private room,65,2,41,0.43,59
169152,Warehouse Loft with Garden view,806112,Julia,Brooklyn,Bedford-Stuyvesant,Entire home/apt,75,2,87,1.09,0
169306, Affordable & Cozy ,806214,Vanessa,Bronx,University Heights,Private room,37,4,117,1.21,232
169464,Creative Vintage Loft in S. Williamsburg,806774,Ali & SweetPea,Brooklyn,Williamsburg,Entire home/apt,85,2,86,0.89,15
170420,The Happy home!,812814,Lena,Manhattan,East Harlem,Entire home/apt,79,2,15,0.16,0
170761,"Fort Greene, Brooklyn: Front Bedroom",67778,Doug,Brooklyn,Fort Greene,Private room,85,2,35,0.55,161
171776,Gorgeous 1 bdrm in huge duplex!,803086,Benton,Manhattan,Harlem,Private room,170,2,17,0.18,88
172870,Large Quiet Bedroom Near Columbia U,781647,Jorin,Manhattan,Harlem,Private room,89,5,43,0.47,247
173072,Cozy Pre-War Harlem Apartment,826192,Lewis,Manhattan,Harlem,Shared room,49,3,168,4.6,248
173151,spacious studio,826459,Jane,Brooklyn,Greenpoint,Private room,91,3,241,2.49,287
173742,"Elegant 2-BR duplex, Union Square",829652,Donna,Manhattan,Gramercy,Entire home/apt,400,2,105,1.13,304
174527,Cozy private family home in Bushwick,833926,Kris,Brooklyn,Bushwick,Entire home/apt,150,2,11,0.46,0
176135,Cosy Sunny 1brm in Prospect Heights,842125,Jennifer,Brooklyn,Crown Heights,Entire home/apt,97,3,31,0.32,193
176653,East Village bedroom w rooftop,844862,Cj,Manhattan,East Village,Private room,100,4,49,0.51,43
176962,Williamsburg Home Away From Home!,846309,Dani,Brooklyn,Williamsburg,Entire home/apt,179,4,23,0.24,25
177421,Brand New Beautiful Duplex Apartment with Garden,848748,Sarah,Brooklyn,Greenpoint,Entire home/apt,500,2,20,0.21,127
177495,"PRIME, Luxury, Spacious 2 Bedroom Apt in Chelsea",848960,Amit,Manhattan,Chelsea,Entire home/apt,429,10,18,0.9,0
177606,SPACIOUS ALCOVE STUDIO/ JUNIOR ONE,849492,Kathrine,Manhattan,Kips Bay,Entire home/apt,189,6,90,0.95,303
179670,High-end doorman bldg in the LES,21475,Milan,Manhattan,Lower East Side,Private room,120,2,99,1.04,345
181972,Gorgeous Entire Manhattan Townhouse,872121,Rosario,Manhattan,Harlem,Entire home/apt,199,2,111,1.17,12
182069,Cozy studio Apartment in Upper East,39260,Mat,Manhattan,East Harlem,Entire home/apt,120,2,86,0.91,268
182177,A PRIVATE FLAT / APARTMENT- $SPECIAL$,873273,Christian & Carla,Bronx,Allerton,Entire home/apt,125,2,271,2.84,347
182649,Williamsburg bedroom by Bedford Ave,876054,Obed,Brooklyn,Williamsburg,Private room,70,2,227,2.4,37
185266,Clean and bright with a comfortable atmosphere,889106,Lisa,Brooklyn,Williamsburg,Private room,75,4,80,1.55,0
187566,Historic Brooklyn Studio Apartment,279078,Andrew & Markus,Brooklyn,Bedford-Stuyvesant,Entire home/apt,99,2,187,1.97,287
188661,"Large, sunny garden apartment.",909146,Mj,Brooklyn,Prospect Heights,Entire home/apt,170,3,67,0.7,129
188674,UNION SQUARE/ E. VILL 1BR BEAUTIFUL,909234,Leslie,Manhattan,East Village,Entire home/apt,165,1,63,0.68,0
189135,Hell's Kitchen Funky 80's Hideaway!,179020,Michael,Manhattan,Hell's Kitchen,Private room,99,1,89,1.0,353
189732,Family & Friends in New York City,489400,O'Dell,Brooklyn,East New York,Entire home/apt,169,3,177,1.86,297
189787,Spacious & Comfy BK Brownstone,915640,Sundiata,Brooklyn,Crown Heights,Entire home/apt,99,4,90,0.94,56
190267,Large Luxury Upper East Side Studio,918866,Marina,Manhattan,Upper East Side,Entire home/apt,169,7,39,0.41,44
190542,Chateau Style Brooklyn Loft for Singles or Couples,920542,Farrah,Brooklyn,Bedford-Stuyvesant,Entire home/apt,160,3,42,0.44,355
190968,Lovely Brooklyn Brownstone 1BR!,922922,Karen,Brooklyn,Prospect Heights,Entire home/apt,215,3,33,0.35,156
190974,Beautiful Grdn. Apt. in Park Slope,874471,Alan,Brooklyn,Park Slope,Entire home/apt,130,3,179,2.02,273
191075,Sun-drenched East Village Penthouse,923915,Matthew,Manhattan,East Village,Private room,110,3,81,0.85,274
193393,"Spacious, Kid-Friendly, and 15-20 Mins. to Midtown",938056,Mike,Queens,Sunnyside,Private room,75,2,160,1.68,65
193853,Quiet Chelsea Studio w/Charm,48599,Anastasia,Manhattan,Chelsea,Entire home/apt,149,6,23,0.27,0
194154,Large Room Overlooking Central Park,936830,Elina,Manhattan,Upper West Side,Private room,89,6,35,0.37,180
195123,"Cheerful, comfortable room",940724,Susan,Manhattan,Washington Heights,Private room,50,1,225,2.35,343
195233,Hospitality on Propsect Pk-12 yrs Hosting Legally!,949221,Dennis,Brooklyn,Prospect-Lefferts Gardens,Private room,43,1,401,6.62,43
195240,"Prospect Pk*NYC in 5 stops* Cozy,Clean & Legal!",949221,Dennis,Brooklyn,Prospect-Lefferts Gardens,Private room,42,1,72,0.84,96
195578,Loft Style Apt in Williamsburg,304493,Erika,Brooklyn,Williamsburg,Private room,85,1,46,0.97,59
195971,2 Beds over Bed-Stuy,953279,Tim,Brooklyn,Bedford-Stuyvesant,Entire home/apt,139,3,83,1.19,255
195989,"Sunny, Large, Park Slope Bedroom",611716,Elizabeth,Brooklyn,Park Slope,Private room,105,1,211,2.21,252
196010,Huge Bklyn Loft w Private Roofdeck,953565,Vanessa,Brooklyn,Park Slope,Entire home/apt,265,5,15,0.16,0
197155,Quiet Jr Alcove Near Times Square!,960836,Vlad,Manhattan,Hell's Kitchen,Entire home/apt,149,1,122,1.29,20
197753,Large room in elevator drman bldg,964482,Colin,Manhattan,Harlem,Private room,68,2,295,3.9,188
197942,"Comfy, Cozy, Brooklyn close to Manhattan",289135,Toni,Brooklyn,Bedford-Stuyvesant,Entire home/apt,99,3,207,2.18,304
199195,Modern Bedroom in Hamilton Heights,971075,Jabari,Manhattan,Harlem,Private room,75,3,50,0.65,38
